iter	MultiClass
299	0.06969072782
300	0.06968333705
301	0.06967838982
302	0.06966883684
303	0.06965463738
304	0.06964140818
305	0.0696268548
306	0.06962360667
307	0.06961423283
308	0.06960728797
309	0.06960382618
310	0.06959890644
311	0.06957918927
312	0.06956770177
313	0.06956480846
314	0.06956305673
315	0.06955730636
316	0.06955062551
317	0.06952824536
318	0.06952503455
319	0.06952157415
320	0.06950896702
321	0.06950672056
322	0.06947616715
323	0.06946558291
324	0.06946010593
325	0.06944663899
326	0.0694390581
327	0.06942952116
328	0.06941903447
329	0.06941402813
330	0.06939691019
331	0.06938242059
332	0.06937358341
333	0.06937024528
334	0.06936939781
335	0.06935813117
336	0.06935625851
337	0.06935088311
338	0.06934186021
339	0.06933881122
340	0.0693360838
341	0.069324698
342	0.06930096722
343	0.06929676319
344	0.06929249888
345	0.06928815999
346	0.06928546884
347	0.06928166548
348	0.06927543403
349	0.06926035943
350	0.06924848048
351	0.06923786409
352	0.06922571827
353	0.06922332295
354	0.06921344372
355	0.06920040682
356	0.06919552878
357	0.06918284766
358	0.06917663249
359	0.06917394218
360	0.06916336747
361	0.06915467362
362	0.0691523911
363	0.0691408189
364	0.06913880041
365	0.06913042774
366	0.06912411807
367	0.06911311062
368	0.0691026333
369	0.06908772532
370	0.06908634128
371	0.06908366035
372	0.0690758878
373	0.06907030574
374	0.06906713641
375	0.06906185993
376	0.06903947317
377	0.06902679656
378	0.06902237131
379	0.06901488972
380	0.06901114261
381	0.06900921491
382	0.069005408
383	0.06899980017
384	0.06899617253
385	0.0689791892
386	0.06897707261
387	0.06897466909
388	0.06897058162
389	0.06896526361
390	0.06895347902
391	0.06895297379
392	0.06894827343
393	0.06894208795
394	0.06894105245
395	0.06893832935
396	0.06893541062
397	0.0689309176
398	0.06892594677
399	0.06889934585
400	0.06888773421
401	0.0688775171
402	0.06887631477
403	0.06887471968
404	0.06886867876
405	0.06885977751
406	0.06884783002
407	0.06884648509
408	0.06884327513
409	0.06883061966
410	0.06882773634
411	0.06881943985
412	0.06881465394
413	0.06880704517
414	0.06880303664
415	0.0687970215
416	0.06879473323
417	0.06878516662
418	0.06878281074
419	0.06876791891
420	0.06876120875
421	0.06875760274
422	0.0687500796
423	0.06874802505
424	0.06874418715
425	0.0687417906
426	0.06873821834
427	0.06872303273
428	0.06871886479
429	0.06871295331
430	0.06870611755
431	0.06870270389
432	0.06869781047
433	0.06869713792
434	0.068695185
435	0.06869273859
436	0.06868669238
437	0.06868301489
438	0.06868100826
439	0.06867937096
440	0.06867356396
441	0.06867185995
442	0.06866866379
443	0.06866231363
444	0.06865920056
445	0.06865324596
446	0.06864333392
447	0.06862923637
448	0.06862533048
449	0.06862277165
450	0.06862109837
451	0.068620076
452	0.06861891125
453	0.0686106705
454	0.06860898306
455	0.06860346642
456	0.06860033638
457	0.068599127
458	0.06859681757
459	0.06859416985
460	0.06859272231
461	0.06858897253
462	0.06858481205
463	0.06856293367
464	0.0685547556
465	0.06855321936
466	0.06855136657
467	0.06854975821
468	0.06854738072
469	0.06853712612
470	0.06853606267
471	0.06853354025
472	0.06852868074
473	0.0685249885
474	0.06852175493
475	0.06851954045
476	0.06851541978
477	0.06851140825
478	0.06850865522
479	0.06850769451
480	0.06850649233
481	0.06850488316
482	0.068504444
483	0.06850334871
484	0.06850019135
485	0.06849637131
486	0.06849356119
487	0.06849288164
488	0.06848863829
489	0.06848522891
490	0.06848462754
491	0.06848031623
492	0.06847738728
493	0.06847625395
494	0.06847209159
495	0.06846549609
496	0.06845525959
497	0.06844424949
498	0.06844122684
499	0.06843987476
500	0.0684359537
501	0.06843235026
502	0.06842398985
503	0.0684185823
504	0.06841734296
505	0.06841560688
506	0.06841087526
507	0.06839927067
508	0.0683980124
509	0.0683963468
510	0.06839300536
511	0.06839260455
512	0.06838551258
513	0.06837808237
514	0.06837658123
515	0.06837473736
516	0.06836365345
517	0.0683609414
518	0.06835606441
519	0.06835535078
520	0.06835388721
521	0.0683478095
522	0.06834464404
523	0.06834309249
524	0.06834211741
525	0.06833764528
526	0.06833630212
527	0.06833580051
528	0.06833368163
529	0.06833307629
530	0.06833202115
531	0.06832593431
532	0.06832233315
533	0.06832092865
534	0.068314301
535	0.06831084741
536	0.06830956129
537	0.06830876544
538	0.06830676768
539	0.06830176476
540	0.06829920127
541	0.06829701348
542	0.06829452955
543	0.06829398045
544	0.06829242918
545	0.06829073356
546	0.068289585
547	0.06828628608
548	0.06828421377
549	0.06828232754
550	0.06828151425
551	0.06828086287
552	0.06826810984
553	0.06826627381
554	0.06826373438
555	0.06825469215
556	0.06825177431
557	0.06825031372
558	0.06824772002
559	0.06824318994
560	0.06824094663
561	0.06823989501
562	0.06823657174
563	0.06823572098
564	0.06823123782
565	0.06822859433
566	0.06822777765
567	0.06822565831
568	0.06822123449
569	0.06821989735
570	0.06821659034
571	0.06821559298
572	0.06821235184
573	0.06820889104
574	0.06820663505
575	0.06820537491
576	0.06819977634
577	0.06819697228
578	0.0681951689
579	0.06819216302
580	0.06819138179
581	0.06818843112
582	0.06818512351
583	0.06818410665
584	0.06818342263
585	0.06818138784
586	0.06817748124
587	0.06817479037
588	0.06817284701
589	0.06817011959
590	0.06816916602
591	0.0681689058
592	0.06816800418
593	0.0681669231
594	0.06816282276
595	0.06816180942
596	0.06815613428
597	0.06814774666
598	0.06814680483
599	0.06813809928
600	0.06813645914
601	0.0681360155
602	0.06813509584
603	0.06812989761
604	0.06812938381
605	0.06812852253
606	0.06811961758
607	0.06811912424
608	0.06811870604
609	0.06811723797
610	0.06811649243
611	0.06811504392
612	0.068112714
613	0.06811014897
614	0.06810852281
615	0.0681079809
616	0.06810429018
617	0.06810366325
618	0.06810355315
619	0.0680985657
620	0.068093756
621	0.0680797511
622	0.06807805866
623	0.06807670525
624	0.06807401543
625	0.06807229331
626	0.06806546325
627	0.06806473857
628	0.06806008348
629	0.06805576544
630	0.06805471931
631	0.0680544353
632	0.06804709672
633	0.06804643944
634	0.06804027785
635	0.06803965152
636	0.06803785409
637	0.06803589465
638	0.06803423194
639	0.06803268834
640	0.06803163966
641	0.06802999178
642	0.06802510709
643	0.06802087187
644	0.06801997018
645	0.06801976598
646	0.06801839726
647	0.06801792592
648	0.06801395346
649	0.06801295227
650	0.06800887442
651	0.0680081074
652	0.06800640686
653	0.0680059012
654	0.06800266352
655	0.06800136661
656	0.0680009789
657	0.06799990113
658	0.06799774923
659	0.0679965953
660	0.06799564087
661	0.06799529507
662	0.06798967976
663	0.06798675495
664	0.06798600236
665	0.06798360184
666	0.06797807359
667	0.06797766999
668	0.06797717106
669	0.0679710678
670	0.06796984294
671	0.06796890406
672	0.06796321386
673	0.06796134999
674	0.06795819014
675	0.06795553023
676	0.06795367673
677	0.06795233516
678	0.06795119462
679	0.06795062086
680	0.067948802
681	0.06794739252
682	0.067946316
683	0.06794432862
684	0.06794099272
685	0.06793666168
686	0.06793614301
687	0.0679352942
688	0.06793420671
689	0.06793356501
690	0.06793088084
691	0.06792880891
692	0.06792205248
693	0.06792056443
694	0.06791962606
695	0.0679152103
696	0.06790872451
697	0.06790797204
698	0.06790778136
699	0.0679070777
700	0.06790698926
701	0.06790198771
702	0.06789864168
703	0.06789651377
704	0.06789209664
705	0.06789142096
706	0.06789075494
707	0.06789067074
708	0.0678878349
709	0.06788643173
710	0.06788480413
711	0.06788439347
712	0.06788430598
713	0.06788206163
714	0.06788097199
715	0.06787608189
716	0.0678753895
717	0.06787146786
718	0.06787007968
719	0.06786225079
720	0.06786084918
721	0.06785637352
722	0.06785425589
723	0.0678487748
724	0.06784486089
725	0.06784388256
726	0.0678420533
727	0.06784006314
728	0.06783808409
729	0.06783689067
730	0.06783188638
731	0.06782863609
732	0.06782590137
733	0.06782403596
734	0.0678226996
735	0.06782124339
736	0.06782018873
737	0.06781900665
738	0.06781417521
739	0.06781150913
740	0.06780785348
741	0.06780392313
742	0.0678036764
743	0.06780114372
744	0.06779731324
745	0.06779654696
746	0.06779614942
747	0.06779442618
748	0.06779366829
749	0.06778890164
750	0.06778770887
751	0.06778717282
752	0.06778696122
753	0.06778443294
754	0.06778375171
755	0.06778315877
756	0.06778064197
757	0.06778004023
758	0.06777929175
759	0.06777733485
760	0.06777496731
761	0.06777449448
762	0.06777412836
763	0.06777228319
764	0.06777089147
765	0.06776831724
766	0.06776670057
767	0.06776615555
768	0.06776452048
769	0.06776333478
770	0.06776212489
771	0.06776078631
772	0.06775949557
773	0.06775752336
774	0.0677544728
775	0.06775337822
776	0.06775179244
777	0.06774965706
778	0.06774825003
779	0.06774140303
780	0.06774022133
781	0.06773862756
782	0.06773665723
783	0.06773609528
784	0.06773596387
785	0.06773423456
786	0.06773354812
787	0.06773324771
788	0.06773243519
789	0.06773118195
790	0.06773035217
791	0.06772909864
792	0.06772797383
793	0.06772706243
794	0.06772645127
795	0.0677246086
796	0.06772362825
797	0.06771900442
798	0.06771868176
799	0.06771795947
800	0.06771588723
801	0.06771562363
802	0.06771436026
803	0.06771399654
804	0.06771249563
805	0.06771057109
806	0.06770642131
807	0.06770404778
808	0.06770189162
809	0.06769893254
810	0.06769809054
811	0.06769785758
812	0.06769627246
813	0.06769605642
814	0.06769570355
815	0.06769380484
816	0.06769339212
817	0.06769073168
818	0.06769037564
819	0.0676896715
820	0.06768819628
821	0.06768252482
822	0.06768232338
823	0.06768006433
824	0.06767819455
825	0.0676773302
826	0.06767576775
827	0.0676753849
828	0.06767127602
829	0.06767065765
830	0.06766451085
831	0.06766345584
832	0.06766183972
833	0.06765919368
834	0.06765865075
835	0.06765531577
836	0.06765384433
837	0.06765365107
838	0.06765296849
839	0.06765204362
840	0.06764799009
841	0.06764373262
842	0.06764284544
843	0.06764151993
844	0.06764106621
845	0.0676389063
846	0.06763787842
847	0.0676375668
848	0.0676374641
849	0.06763650515
850	0.06763500974
851	0.06763395593
852	0.06763295937
853	0.0676289821
854	0.06762674878
855	0.06762558667
856	0.06762492493
857	0.06762440129
858	0.06762425887
859	0.06762379371
860	0.06762191925
861	0.06762164986
862	0.06762023085
863	0.06762012235
864	0.06761905308
865	0.0676164784
866	0.06761555248
867	0.06761419924
868	0.06761130477
869	0.06761011803
870	0.06760884554
871	0.0676079913
872	0.06760470626
873	0.06760417288
874	0.06760192484
875	0.06760007516
876	0.06759674123
877	0.06759623279
878	0.06759372305
879	0.06759340769
880	0.06759292411
881	0.06759040936
882	0.06758975548
883	0.06758933411
884	0.06758868946
885	0.06758724249
886	0.06758429484
887	0.06758395777
888	0.06758156079
889	0.06757963461
890	0.06757150663
891	0.06757123589
892	0.0675700536
893	0.06756896686
894	0.06756828999
895	0.06756779125
896	0.06756674854
897	0.06756627654
898	0.06756281664
899	0.06756195883
900	0.06755835581
901	0.06755416094
902	0.06755321777
903	0.06755258435
904	0.06755230964
905	0.06755084597
906	0.0675502304
907	0.06754832981
908	0.06754359742
909	0.06754246824
910	0.06754187888
911	0.06754136081
912	0.0675402385
913	0.06754007364
914	0.0675391821
915	0.06753396186
916	0.06753274541
917	0.06753224563
918	0.06753211694
919	0.06753158999
920	0.06752859005
921	0.06752756875
922	0.06752704103
923	0.06752593059
924	0.06752528223
925	0.06752065819
926	0.06752024886
927	0.06751535982
928	0.06751476865
929	0.06751091827
930	0.06751003271
931	0.06750977997
932	0.0675093594
933	0.06750885168
934	0.0675087681
935	0.06750691181
936	0.06750573221
937	0.06750511009
938	0.06750411439
939	0.06750254842
940	0.06750249882
941	0.06749984376
942	0.06749786712
943	0.06749583904
944	0.06749555069
945	0.06749464023
946	0.06749437883
947	0.06749382818
948	0.06749277825
949	0.06749054427
950	0.06748345326
951	0.06748192115
952	0.0674805889
953	0.06748038098
954	0.06747951688
955	0.06747884365
956	0.06747532661
957	0.06747457818
958	0.06747436132
959	0.06747398958
960	0.06747372937
961	0.06747283509
962	0.06747229574
963	0.0674718376
964	0.06747128223
965	0.06746799995
966	0.06746786397
967	0.06746650495
968	0.06746470734
969	0.06746042491
970	0.06746024154
971	0.06745966191
972	0.06745540754
973	0.0674546467
974	0.06745423685
975	0.06744983736
976	0.06744884156
977	0.06744863629
978	0.06744812094
979	0.06744746657
980	0.06744671135
981	0.06744623755
982	0.06744573136
983	0.06744379634
984	0.06744305644
985	0.06744218944
986	0.06744197707
987	0.06744164946
988	0.06744043176
989	0.06743934278
990	0.06743897963
991	0.06743850743
992	0.06743761452
993	0.06743730329
994	0.06743677976
995	0.0674359066
996	0.06743573655
997	0.06743475559
998	0.06743423261
999	0.06743297811
